URL,Question Text,Option Text,Option Value
"https://www.fdma.go.jp/relocation/neuter/topics/filedList9_6/kyukyu_app/kyukyu_app_web/index.html?A000Q0105,A811,A811Q0101,A812,A812Q0102,A813,A813Q0102,A814,A814Q0101,A002,A002Q0101,A003",当てはまるものを選んでください。,発疹,"A003261,A003Q0126"
"https://www.fdma.go.jp/relocation/neuter/topics/filedList9_6/kyukyu_app/kyukyu_app_web/index.html?A000Q0105,A811,A811Q0101,A812,A812Q0102,A813,A813Q0102,A814,A814Q0101,A002,A002Q0101,A003",当てはまるものを選んでください。,のどが痛い,"A003271,A003Q0127"
"https://www.fdma.go.jp/relocation/neuter/topics/filedList9_6/kyukyu_app/kyukyu_app_web/index.html?A000Q0105,A811,A811Q0101,A812,A812Q0102,A813,A813Q0102,A814,A814Q0101,A002,A002Q0101,A003",当てはまるものを選んでください。,腹痛,"A003281,A003Q0128"
"https://www.fdma.go.jp/relocation/neuter/topics/filedList9_6/kyukyu_app/kyukyu_app_web/index.html?A000Q0105,A811,A811Q0101,A812,A812Q0102,A813,A813Q0102,A814,A814Q0101,A002,A002Q0101,A003",当てはまるものを選んでください。,便秘,"A003291,A003Q0129"
"https://www.fdma.go.jp/relocation/neuter/topics/filedList9_6/kyukyu_app/kyukyu_app_web/index.html?A000Q0105,A811,A811Q0101,A812,A812Q0102,A813,A813Q0102,A814,A814Q0101,A002,A002Q0101,A003",当てはまるものを選んでください。,下痢,"A003301,A003Q0130"
"https://www.fdma.go.jp/relocation/neuter/topics/filedList9_6/kyukyu_app/kyukyu_app_web/index.html?A000Q0105,A811,A811Q0101,A812,A812Q0102,A813,A813Q0102,A814,A814Q0101,A002,A002Q0101,A003",当てはまるものを選んでください。,吐き気・吐いた,"A003311,A003Q0131"
"https://www.fdma.go.jp/relocation/neuter/topics/filedList9_6/kyukyu_app/kyukyu_app_web/index.html?A000Q0105,A811,A811Q0101,A812,A812Q0102,A813,A813Q0102,A814,A814Q0101,A002,A002Q0101,A003",当てはまるものを選んでください。,吐血・下血・血便,"A003321,A003Q0132"
"https://www.fdma.go.jp/relocation/neuter/topics/filedList9_6/kyukyu_app/kyukyu_app_web/index.html?A000Q0105,A811,A811Q0101,A812,A812Q0102,A813,A813Q0102,A814,A814Q0101,A002,A002Q0101,A003",当てはまるものを選んでください。,尿が出にくい（大人・こども）,"A003331,A003Q0133"
"https://www.fdma.go.jp/relocation/neuter/topics/filedList9_6/kyukyu_app/kyukyu_app_web/index.html?A000Q0105,A811,A811Q0101,A812,A812Q0102,A813,A813Q0102,A814,A814Q0101,A002,A002Q0101,A003",当てはまるものを選んでください。,膣からの出血,"A003341,A003Q0134"
"https://www.fdma.go.jp/relocation/neuter/topics/filedList9_6/kyukyu_app/kyukyu_app_web/index.html?A000Q0105,A811,A811Q0101,A812,A812Q0102,A813,A813Q0102,A814,A814Q0101,A002,A002Q0101,A003",当てはまるものを選んでください。,めまい・ふらつき,"A003351,A003Q0135"
"https://www.fdma.go.jp/relocation/neuter/topics/filedList9_6/kyukyu_app/kyukyu_app_web/index.html?A000Q0105,A811,A811Q0101,A812,A812Q0102,A813,A813Q0102,A814,A814Q0101,A002,A002Q0101,A003",当てはまるものを選んでください。,しびれ,"A003361,A003Q0136"
"https://www.fdma.go.jp/relocation/neuter/topics/filedList9_6/kyukyu_app/kyukyu_app_web/index.html?A000Q0105,A811,A811Q0101,A812,A812Q0102,A813,A813Q0102,A814,A814Q0101,A002,A002Q0101,A003",当てはまるものを選んでください。,眼科関連,"A003371,A003Q0137"
"https://www.fdma.go.jp/relocation/neuter/topics/filedList9_6/kyukyu_app/kyukyu_app_web/index.html?A000Q0105,A811,A811Q0101,A812,A812Q0102,A813,A813Q0102,A814,A814Q0101,A002,A002Q0101,A003",当てはまるものを選んでください。,くびが痛い・肩が痛い,"A003381,A003Q0138"
"https://www.fdma.go.jp/relocation/neuter/topics/filedList9_6/kyukyu_app/kyukyu_app_web/index.html?A000Q0105,A811,A811Q0101,A812,A812Q0102,A813,A813Q0102,A814,A814Q0101,A002,A002Q0101,A003",当てはまるものを選んでください。,腰痛,"A003391,A003Q0139"
"https://www.fdma.go.jp/relocation/neuter/topics/filedList9_6/kyukyu_app/kyukyu_app_web/index.html?A000Q0105,A811,A811Q0101,A812,A812Q0102,A813,A813Q0102,A814,A814Q0101,A002,A002Q0101,A003",当てはまるものを選んでください。,アレルギー（大人・こども）,"A003401,A003Q0140"
"https://www.fdma.go.jp/relocation/neuter/topics/filedList9_6/kyukyu_app/kyukyu_app_web/index.html?A000Q0105,A811,A811Q0101,A812,A812Q0102,A813,A813Q0102,A814,A814Q0101,A002,A002Q0101,A003",当てはまるものを選んでください。,高血圧,"A003411,A003Q0141"
"https://www.fdma.go.jp/relocation/neuter/topics/filedList9_6/kyukyu_app/kyukyu_app_web/index.html?A000Q0105,A811,A811Q0101,A812,A812Q0102,A813,A813Q0102,A814,A814Q0101,A002,A002Q0101,A003",当てはまるものを選んでください。,頭のけが,"A003421,A003Q0142"
"https://www.fdma.go.jp/relocation/neuter/topics/filedList9_6/kyukyu_app/kyukyu_app_web/index.html?A000Q0105,A811,A811Q0101,A812,A812Q0102,A813,A813Q0102,A814,A814Q0101,A002,A002Q0101,A003,A003Q0101,A003011",当てはまる症状を選んでください。,1.鼻のけがをしてから、頭痛　〔または〕　眼やその周囲の痛みがありますか？,"20,A003011Q0101"
"https://www.fdma.go.jp/relocation/neuter/topics/filedList9_6/kyukyu_app/kyukyu_app_web/index.html?A000Q0105,A811,A811Q0101,A812,A812Q0102,A813,A813Q0102,A814,A814Q0101,A002,A002Q0101,A003,A003Q0101,A003011",当てはまる症状を選んでください。,2.鼻のけがをしてから、息がしづらいですか？　〔または〕　しゃべりにくいですか？,"20,A003011Q0102"
"https://www.fdma.go.jp/relocation/neuter/topics/filedList9_6/kyukyu_app/kyukyu_app_web/index.html?A000Q0105,A811,A811Q0101,A812,A812Q0102,A813,A813Q0102,A814,A814Q0101,A002,A002Q0101,A003,A003Q0101,A003011",当てはまる症状を選んでください。,3.鼻のけがをしてから、吐き気がありますか？　〔または〕　吐きましたか？,"20,A003011Q0103"
"https://www.fdma.go.jp/relocation/neuter/topics/filedList9_6/kyukyu_app/kyukyu_app_web/index.html?A000Q0105,A811,A811Q0101,A812,A812Q0102,A813,A813Q0102,A814,A814Q0101,A002,A002Q0101,A003,A003Q0101,A003011",当てはまる症状を選んでください。,4.鼻のけがをしてから、意識がもうろうとしていますか？,"20,A003011Q0104"
"https://www.fdma.go.jp/relocation/neuter/topics/filedList9_6/kyukyu_app/kyukyu_app_web/index.html?A000Q0105,A811,A811Q0101,A812,A812Q0102,A813,A813Q0102,A814,A814Q0101,A002,A002Q0101,A003,A003Q0101,A003011",当てはまる症状を選んでください。,5.鼻のけがをしてから、視力障害（二重に見える・もやがかかっているように見える・見える範囲が欠けている・見える範囲が狭いなど見えかたの変化）がありますか？,"20,A003011Q0105"
"https://www.fdma.go.jp/relocation/neuter/topics/filedList9_6/kyukyu_app/kyukyu_app_web/index.html?A000Q0105,A811,A811Q0101,A812,A812Q0102,A813,A813Q0102,A814,A814Q0101,A002,A002Q0101,A003,A003Q0101,A003011",当てはまる症状を選んでください。,6.鼻のけがをしてから、動きや話の様子が普段と違っていますか？,"20,A003011Q0106"
"https://www.fdma.go.jp/relocation/neuter/topics/filedList9_6/kyukyu_app/kyukyu_app_web/index.html?A000Q0105,A811,A811Q0101,A812,A812Q0102,A813,A813Q0102,A814,A814Q0101,A002,A002Q0101,A003,A003Q0101,A003011",当てはまる症状を選んでください。,7.鼻のけがをしてから、透明の鼻水が継続して出ていますか？　〔または〕　耳の穴から出血　〔または〕　透明の耳だれがありますか？,"20,A003011Q0107"
"https://www.fdma.go.jp/relocation/neuter/topics/filedList9_6/kyukyu_app/kyukyu_app_web/index.html?A000Q0105,A811,A811Q0101,A812,A812Q0102,A813,A813Q0102,A814,A814Q0101,A002,A002Q0101,A003,A003Q0101,A003011",当てはまる症状を選んでください。,8.鼻血が圧迫止血をしても30分以上継続していますか？,"20,A003011Q0108"
"https://www.fdma.go.jp/relocation/neuter/topics/filedList9_6/kyukyu_app/kyukyu_app_web/index.html?A000Q0105,A811,A811Q0101,A812,A812Q0102,A813,A813Q0102,A814,A814Q0101,A002,A002Q0101,A003,A003Q0101,A003011",当てはまる症状を選んでください。,9.鼻血が多いですか？（コップ1杯以上・約100cc以上）。,"20,A003011Q0109"
"https://www.fdma.go.jp/relocation/neuter/topics/filedList9_6/kyukyu_app/kyukyu_app_web/index.html?A000Q0105,A811,A811Q0101,A812,A812Q0102,A813,A813Q0102,A814,A814Q0101,A002,A002Q0101,A003,A003Q0101,A003011",当てはまる症状を選んでください。,10.鼻がくぼんでいますか？　〔または〕　曲がっていますか？,"20,A003011Q0110"
"https://www.fdma.go.jp/relocation/neuter/topics/filedList9_6/kyukyu_app/kyukyu_app_web/index.html?A000Q0105,A811,A811Q0101,A812,A812Q0102,A813,A813Q0102,A814,A814Q0101,A002,A002Q0101,A003,A003Q0101,A003011",当てはまる症状を選んでください。,11.眼の周りがはれていますか？,"20,A003011Q0111"
"https://www.fdma.go.jp/relocation/neuter/topics/filedList9_6/kyukyu_app/kyukyu_app_web/index.html?A000Q0105,A811,A811Q0101,A812,A812Q0102,A813,A813Q0102,A814,A814Q0101,A002,A002Q0101,A003,A003Q0101,A003011",当てはまる症状を選んでください。,12.鼻に大きなきずがありますか？,"20,A003011Q0112"
"https://www.fdma.go.jp/relocation/neuter/topics/filedList9_6/kyukyu_app/kyukyu_app_web/index.html?A000Q0105,A811,A811Q0101,A812,A812Q0102,A813,A813Q0102,A814,A814Q0101,A002,A002Q0101,A003,A003Q0101,A003011",当てはまる症状を選んでください。,どれにもあてはまらない,"A003012,A003011Q0113"
"https://www.fdma.go.jp/relocation/neuter/topics/filedList9_6/kyukyu_app/kyukyu_app_web/index.html?A000Q0105,A811,A811Q0101,A812,A812Q0102,A813,A813Q0102,A814,A814Q0101,A002,A002Q0101,A003,A003Q0101,A003011,A003011Q0113,A003012",当てはまる症状を選んでください。,1.最近頻繁に鼻血を繰り返していますか？,"A003013,A003012Q0101"
"https://www.fdma.go.jp/relocation/neuter/topics/filedList9_6/kyukyu_app/kyukyu_app_web/index.html?A000Q0105,A811,A811Q0101,A812,A812Q0102,A813,A813Q0102,A814,A814Q0101,A002,A002Q0101,A003,A003Q0101,A003011,A003011Q0113,A003012",当てはまる症状を選んでください。,2.血は止まりましたか？,"A003013,A003012Q0102"
"https://www.fdma.go.jp/relocation/neuter/topics/filedList9_6/kyukyu_app/kyukyu_app_web/index.html?A000Q0105,A811,A811Q0101,A812,A812Q0102,A813,A813Q0102,A814,A814Q0101,A002,A002Q0101,A003,A003Q0101,A003011,A003011Q0113,A003012",当てはまる症状を選んでください。,3.止まりそうだが心配ですか？,"A003013,A003012Q0103"
"https://www.fdma.go.jp/relocation/neuter/topics/filedList9_6/kyukyu_app/kyukyu_app_web/index.html?A000Q0105,A811,A811Q0101,A812,A812Q0102,A813,A813Q0102,A814,A814Q0101,A002,A002Q0101,A003,A003Q0101,A003011,A003011Q0113,A003012",当てはまる症状を選んでください。,4.鼻のはれがありますか？,"A003013,A003012Q0104"
"https://www.fdma.go.jp/relocation/neuter/topics/filedList9_6/kyukyu_app/kyukyu_app_web/index.html?A000Q0105,A811,A811Q0101,A812,A812Q0102,A813,A813Q0102,A814,A814Q0101,A002,A002Q0101,A003,A003Q0101,A003011,A003011Q0113,A003012",当てはまる症状を選んでください。,5.鼻の痛みがありますか？,"A003013,A003012Q0105"
"https://www.fdma.go.jp/relocation/neuter/topics/filedList9_6/kyukyu_app/kyukyu_app_web/index.html?A000Q0105,A811,A811Q0101,A812,A812Q0102,A813,A813Q0102,A814,A814Q0101,A002,A002Q0101,A003,A003Q0101,A003011,A003011Q0113,A003012",当てはまる症状を選んでください。,6.鼻に打撲痕（内出血）　〔または〕　小さなすり傷　〔または〕　切り傷がありますか？,"A003013,A003012Q0106"
"https://www.fdma.go.jp/relocation/neuter/topics/filedList9_6/kyukyu_app/kyukyu_app_web/index.html?A000Q0105,A811,A811Q0101,A812,A812Q0102,A813,A813Q0102,A814,A814Q0101,A002,A002Q0101,A003,A003Q0101,A003011,A003011Q0113,A003012",当てはまる症状を選んでください。,7.鼻がつまっていますか？,"A003013,A003012Q0107"
"https://www.fdma.go.jp/relocation/neuter/topics/filedList9_6/kyukyu_app/kyukyu_app_web/index.html?A000Q0105,A811,A811Q0101,A812,A812Q0102,A813,A813Q0102,A814,A814Q0101,A002,A002Q0101,A003,A003Q0101,A003011,A003011Q0113,A003012",当てはまる症状を選んでください。,どれにもあてはまらない,"23,A003012Q0108"
"https://www.fdma.go.jp/relocation/neuter/topics/filedList9_6/kyukyu_app/kyukyu_app_web/index.html?A000Q0105,A811,A811Q0101,A812,A812Q0102,A813,A813Q0102,A814,A814Q0101,A002,A002Q0101,A003,A003Q0101,A003011,A003011Q0113,A003012,A003012Q0101,A003013",当てはまるものを選んでください。,1.高齢者（65歳以上）ですか？　〔または〕　未就学児（6歳未満）ですか？　〔または〕　（女性のみ）妊娠していますか？,"21,A003013Q0101"
"https://www.fdma.go.jp/relocation/neuter/topics/filedList9_6/kyukyu_app/kyukyu_app_web/index.html?A000Q0105,A811,A811Q0101,A812,A812Q0102,A813,A813Q0102,A814,A814Q0101,A002,A002Q0101,A003,A003Q0101,A003011,A003011Q0113,A003012,A003012Q0101,A003013",当てはまるものを選んでください。,2.歩くことができない状態ですか？,"21,A003013Q0102"
"https://www.fdma.go.jp/relocation/neuter/topics/filedList9_6/kyukyu_app/kyukyu_app_web/index.html?A000Q0105,A811,A811Q0101,A812,A812Q0102,A813,A813Q0102,A814,A814Q0101,A002,A002Q0101,A003,A003Q0101,A003011,A003011Q0113,A003012,A003012Q0101,A003013",当てはまるものを選んでください。,3.抗凝固薬（血液をさらさらにする薬）などをのんでいますか？,"21,A003013Q0103"
"https://www.fdma.go.jp/relocation/neuter/topics/filedList9_6/kyukyu_app/kyukyu_app_web/index.html?A000Q0105,A811,A811Q0101,A812,A812Q0102,A813,A813Q0102,A814,A814Q0101,A002,A002Q0101,A003,A003Q0101,A003011,A003011Q0113,A003012,A003012Q0101,A003013",当てはまるものを選んでください。,どれにもあてはまらない,"22,A003013Q0104"
"https://www.fdma.go.jp/relocation/neuter/topics/filedList9_6/kyukyu_app/kyukyu_app_web/index.html?A000Q0105,A811,A811Q0101,A812,A812Q0102,A813,A813Q0102,A814,A814Q0101,A002,A002Q0101,A003,A003Q0101,A003011,A003011Q0113,A003012,A003012Q0102,A003013",当てはまるものを選んでください。,1.高齢者（65歳以上）ですか？　〔または〕　未就学児（6歳未満）ですか？　〔または〕　（女性のみ）妊娠していますか？,"21,A003013Q0101"
"https://www.fdma.go.jp/relocation/neuter/topics/filedList9_6/kyukyu_app/kyukyu_app_web/index.html?A000Q0105,A811,A811Q0101,A812,A812Q0102,A813,A813Q0102,A814,A814Q0101,A002,A002Q0101,A003,A003Q0101,A003011,A003011Q0113,A003012,A003012Q0102,A003013",当てはまるものを選んでください。,2.歩くことができない状態ですか？,"21,A003013Q0102"
"https://www.fdma.go.jp/relocation/neuter/topics/filedList9_6/kyukyu_app/kyukyu_app_web/index.html?A000Q0105,A811,A811Q0101,A812,A812Q0102,A813,A813Q0102,A814,A814Q0101,A002,A002Q0101,A003,A003Q0101,A003011,A003011Q0113,A003012,A003012Q0102,A003013",当てはまるものを選んでください。,3.抗凝固薬（血液をさらさらにする薬）などをのんでいますか？,"21,A003013Q0103"
"https://www.fdma.go.jp/relocation/neuter/topics/filedList9_6/kyukyu_app/kyukyu_app_web/index.html?A000Q0105,A811,A811Q0101,A812,A812Q0102,A813,A813Q0102,A814,A814Q0101,A002,A002Q0101,A003,A003Q0101,A003011,A003011Q0113,A003012,A003012Q0102,A003013",当てはまるものを選んでください。,どれにもあてはまらない,"22,A003013Q0104"
"https://www.fdma.go.jp/relocation/neuter/topics/filedList9_6/kyukyu_app/kyukyu_app_web/index.html?A000Q0105,A811,A811Q0101,A812,A812Q0102,A813,A813Q0102,A814,A814Q0101,A002,A002Q0101,A003,A003Q0101,A003011,A003011Q0113,A003012,A003012Q0103,A003013",当てはまるものを選んでください。,1.高齢者（65歳以上）ですか？　〔または〕　未就学児（6歳未満）ですか？　〔または〕　（女性のみ）妊娠していますか？,"21,A003013Q0101"
"https://www.fdma.go.jp/relocation/neuter/topics/filedList9_6/kyukyu_app/kyukyu_app_web/index.html?A000Q0105,A811,A811Q0101,A812,A812Q0102,A813,A813Q0102,A814,A814Q0101,A002,A002Q0101,A003,A003Q0101,A003011,A003011Q0113,A003012,A003012Q0103,A003013",当てはまるものを選んでください。,2.歩くことができない状態ですか？,"21,A003013Q0102"
"https://www.fdma.go.jp/relocation/neuter/topics/filedList9_6/kyukyu_app/kyukyu_app_web/index.html?A000Q0105,A811,A811Q0101,A812,A812Q0102,A813,A813Q0102,A814,A814Q0101,A002,A002Q0101,A003,A003Q0101,A003011,A003011Q0113,A003012,A003012Q0103,A003013",当てはまるものを選んでください。,3.抗凝固薬（血液をさらさらにする薬）などをのんでいますか？,"21,A003013Q0103"
"https://www.fdma.go.jp/relocation/neuter/topics/filedList9_6/kyukyu_app/kyukyu_app_web/index.html?A000Q0105,A811,A811Q0101,A812,A812Q0102,A813,A813Q0102,A814,A814Q0101,A002,A002Q0101,A003,A003Q0101,A003011,A003011Q0113,A003012,A003012Q0103,A003013",当てはまるものを選んでください。,どれにもあてはまらない,"22,A003013Q0104"
"https://www.fdma.go.jp/relocation/neuter/topics/filedList9_6/kyukyu_app/kyukyu_app_web/index.html?A000Q0105,A811,A811Q0101,A812,A812Q0102,A813,A813Q0102,A814,A814Q0101,A002,A002Q0101,A003,A003Q0101,A003011,A003011Q0113,A003012,A003012Q0104,A003013",当てはまるものを選んでください。,1.高齢者（65歳以上）ですか？　〔または〕　未就学児（6歳未満）ですか？　〔または〕　（女性のみ）妊娠していますか？,"21,A003013Q0101"
"https://www.fdma.go.jp/relocation/neuter/topics/filedList9_6/kyukyu_app/kyukyu_app_web/index.html?A000Q0105,A811,A811Q0101,A812,A812Q0102,A813,A813Q0102,A814,A814Q0101,A002,A002Q0101,A003,A003Q0101,A003011,A003011Q0113,A003012,A003012Q0104,A003013",当てはまるものを選んでください。,2.歩くことができない状態ですか？,"21,A003013Q0102"
"https://www.fdma.go.jp/relocation/neuter/topics/filedList9_6/kyukyu_app/kyukyu_app_web/index.html?A000Q0105,A811,A811Q0101,A812,A812Q0102,A813,A813Q0102,A814,A814Q0101,A002,A002Q0101,A003,A003Q0101,A003011,A003011Q0113,A003012,A003012Q0104,A003013",当てはまるものを選んでください。,3.抗凝固薬（血液をさらさらにする薬）などをのんでいますか？,"21,A003013Q0103"
"https://www.fdma.go.jp/relocation/neuter/topics/filedList9_6/kyukyu_app/kyukyu_app_web/index.html?A000Q0105,A811,A811Q0101,A812,A812Q0102,A813,A813Q0102,A814,A814Q0101,A002,A002Q0101,A003,A003Q0101,A003011,A003011Q0113,A003012,A003012Q0104,A003013",当てはまるものを選んでください。,どれにもあてはまらない,"22,A003013Q0104"
"https://www.fdma.go.jp/relocation/neuter/topics/filedList9_6/kyukyu_app/kyukyu_app_web/index.html?A000Q0105,A811,A811Q0101,A812,A812Q0102,A813,A813Q0102,A814,A814Q0101,A002,A002Q0101,A003,A003Q0101,A003011,A003011Q0113,A003012,A003012Q0105,A003013",当てはまるものを選んでください。,1.高齢者（65歳以上）ですか？　〔または〕　未就学児（6歳未満）ですか？　〔または〕　（女性のみ）妊娠していますか？,"21,A003013Q0101"
"https://www.fdma.go.jp/relocation/neuter/topics/filedList9_6/kyukyu_app/kyukyu_app_web/index.html?A000Q0105,A811,A811Q0101,A812,A812Q0102,A813,A813Q0102,A814,A814Q0101,A002,A002Q0101,A003,A003Q0101,A003011,A003011Q0113,A003012,A003012Q0105,A003013",当てはまるものを選んでください。,2.歩くことができない状態ですか？,"21,A003013Q0102"
"https://www.fdma.go.jp/relocation/neuter/topics/filedList9_6/kyukyu_app/kyukyu_app_web/index.html?A000Q0105,A811,A811Q0101,A812,A812Q0102,A813,A813Q0102,A814,A814Q0101,A002,A002Q0101,A003,A003Q0101,A003011,A003011Q0113,A003012,A003012Q0105,A003013",当てはまるものを選んでください。,3.抗凝固薬（血液をさらさらにする薬）などをのんでいますか？,"21,A003013Q0103"
"https://www.fdma.go.jp/relocation/neuter/topics/filedList9_6/kyukyu_app/kyukyu_app_web/index.html?A000Q0105,A811,A811Q0101,A812,A812Q0102,A813,A813Q0102,A814,A814Q0101,A002,A002Q0101,A003,A003Q0101,A003011,A003011Q0113,A003012,A003012Q0105,A003013",当てはまるものを選んでください。,どれにもあてはまらない,"22,A003013Q0104"
